,lead
8938,3-3183
8939,1-1003
8940,2-1654
8941,5-5164
8942,5-5476
8943,4-0971
8944,1-5562
8945,5-7296
8946,5-3485
8947,1-7199
8948,5-6099
8949,6-6438
8950,8-1996
8951,4-0443
8952,4-3047
8953,5-6888
8954,4-9195
8955,2-3821
8956,2-5749
8957,2-4700
8958,3-2969
8959,8-6721
8960,1-0934
8961,4-8126
8962,6-9292
8963,3-2964
8964,8-7518
8965,1-8466
8966,4-5407
8967,1-0154
8968,6-9458
8969,5-8119
8970,8-8752
8971,2-3427
8972,5-4425
8973,7-4049
8974,4-0531
8975,8-4528
8976,3-9948
8977,2-5710
8978,5-9059
8979,6-2372
8980,1-7995
8981,5-2049
8982,7-3332
8983,7-3199
8984,3-0034
8985,5-7931
8986,3-5346
8987,5-5734
8988,3-5677
8989,5-3340
8990,7-2617
8991,6-4118
8992,5-0436
8993,8-3131
8994,1-4473
8995,3-4421
8996,5-1927
8997,1-6769
8998,1-3657
8999,4-9258
9000,4-2718
9001,1-2404
9002,4-8426
9003,5-3860
9004,4-3622
9005,3-6139
9006,7-6966
9007,4-2125
9008,6-6297
9009,7-9424
9010,1-1542
9011,8-9554
9012,5-2003
9013,6-5147
9014,4-4995
9015,1-7982
9016,3-5715
9017,5-9981
9018,4-7873
9019,8-9959
9020,7-8376
9021,7-3062
9022,5-8856
9023,7-8363
9024,1-3454
9025,6-0317
9026,4-5308
9027,7-9300
9028,1-4883
9029,7-0432
9030,3-0287
9031,7-5559
9032,8-4773
9033,2-8416
9034,4-6885
9035,4-4050
9036,1-1463
9037,6-9324
9038,6-4557
9039,8-0357
9040,1-5522
9041,1-3068
9042,4-4836
9043,8-9491
9044,6-7516
9045,8-8772
9046,5-2483
9047,3-5566
9048,4-5389
9049,4-5134
9050,2-5265
9051,7-4497
9052,1-5304
9053,8-0803
9054,6-3183
9055,8-9502
9056,5-3636
9057,1-8657
9058,3-5302
9059,2-3584
9060,6-4710
9061,5-9905
9062,5-6259
9063,5-3465
9064,2-7225
9065,2-9572
9066,2-2600
9067,1-8992
9068,6-1213
9069,2-1301
9070,4-8528
9071,1-2560
9072,3-6523
9073,2-1857
9074,8-0255
9075,1-4716
9076,3-4543
9077,4-2025
9078,5-9874
9079,2-5900
9080,3-0819
9081,4-1369
9082,1-3733
9083,3-9903
9084,7-3238
9085,3-1031
9086,7-3686
9087,1-4547
9088,8-8563
9089,8-1558
9090,2-8590
9091,4-2612
9092,8-2541
9093,2-3908
9094,5-3471
9095,6-9591
9096,2-3931
9097,6-3733
9098,4-1982
9099,2-9403
9100,7-0728
9101,2-0587
9102,5-1301
9103,6-1266
9104,5-9729
9105,2-2569
9106,8-0258
9107,5-0501
9108,1-4259
9109,7-7147
9110,4-0175
9111,3-0710
9112,6-0280
9113,3-1834
9114,2-4682
9115,2-7946
9116,6-5959
9117,5-6616
9118,7-2144
9119,3-0613
9120,4-0868
9121,2-6461
9122,1-5855
9123,3-9695
9124,4-7875
9125,7-7884
9126,6-3497
9127,6-1978
9128,5-9568
9129,7-1518
9130,3-9563
9131,4-8040
9132,8-1328
9133,7-0734
9134,2-4901
9135,2-5623
9136,4-9858
9137,3-7532
9138,4-8773
9139,2-8168
9140,8-2185
9141,5-2947
9142,4-5159
9143,7-7380
9144,2-3641
9145,6-2161
9146,1-0199
9147,7-0551
9148,7-5092
9149,5-7207
9150,1-9635
9151,1-8018
9152,2-9639
9153,2-9164
9154,1-7809
9155,4-2325
9156,3-1648
9157,6-1522
9158,4-6315
9159,1-5918
9160,8-0772
9161,1-6017
9162,3-8647
9163,7-5382
9164,1-2693
9165,7-7303
9166,3-0793
9167,5-2309
9168,8-0246
9169,5-8608
9170,8-4478
9171,3-6510
9172,4-8722
9173,6-7769
9174,5-6845
9175,7-1512
9176,6-0546
9177,8-8471
9178,6-4063
9179,8-0662
9180,1-7997
9181,5-3333
9182,8-8878
9183,4-2087
9184,2-1115
9185,4-6133
9186,6-9148
9187,3-3346
9188,4-3011
9189,3-3423
9190,8-6528
9191,4-0597
9192,8-5696
9193,4-9659
9194,5-8090
9195,2-9393
9196,4-4593
9197,1-8983
9198,6-5619
9199,8-6882
9200,8-5209
9201,6-0204
9202,7-9095
9203,1-8073
9204,4-3384
9205,5-7457
9206,2-3698
9207,2-4874
9208,8-0487
9209,7-8834
9210,1-2444
9211,1-6242
9212,5-5919
9213,1-0953
9214,7-3864
9215,2-2868
9216,1-2675
9217,1-4508
9218,6-3159
9219,2-3670
9220,7-4758
9221,2-4151
9222,8-4340
9223,4-5874
9224,7-9612
9225,7-0375
9226,4-6335
9227,4-2691
9228,1-6461
9229,5-5209
9230,6-7162
9231,4-5139
9232,5-1541
9233,7-6169
9234,7-2004
9235,2-2058
9236,8-0542
9237,6-9209
9238,7-0098
9239,5-6026
9240,2-4837
9241,4-8975
9242,1-8343
9243,7-5409
9244,8-4494
9245,7-5033
9246,1-6231
9247,3-9056
9248,2-7776
9249,4-4182
9250,3-9604
9251,5-4294
9252,3-2382
9253,8-9060
9254,8-0579
9255,3-9100
9256,6-4727
9257,1-3013
9258,2-5617
9259,8-8042
9260,3-9087
9261,4-7683
9262,7-8793
9263,3-9806
9264,4-0960
9265,1-3975
9266,3-4528
9267,6-1685
9268,8-6596
9269,2-5281
9270,6-8243
9271,2-4566
9272,4-8468
9273,4-5787
9274,4-7701
9275,2-6850
9276,1-8114
9277,1-0260
9278,1-8611
9279,1-4511
9280,3-8506
9281,6-3411
9282,6-7195
9283,6-5543
9284,7-5806
9285,5-6764
9286,4-5167
9287,2-6669
9288,8-0949
9289,4-6810
9290,5-3379
9291,4-6999
9292,7-8156
9293,3-8578
9294,6-8649
9295,8-0356
9296,7-7061
9297,6-6740
9298,2-2944
9299,6-6460
9300,2-0568
9301,1-4838
9302,8-1522
9303,3-0967
9304,8-5588
9305,1-5016
9306,1-6728
9307,5-9556
9308,6-1443
9309,4-8721
9310,4-3536
9311,5-4087
9312,3-0339
9313,6-6380
9314,5-8393
9315,2-3466
9316,6-3453
9317,2-6106
9318,3-4561
9319,4-4253
9320,6-4526
9321,6-9224
9322,5-2722
9323,3-7426
9324,3-0105
9325,2-0361
9326,3-9987
9327,3-7013
9328,5-0503
9329,5-1518
9330,6-6838
9331,6-3800
9332,3-7236
9333,3-8555
9334,5-7241
9335,4-7649
9336,4-0504
9337,5-8451
9338,5-4347
9339,7-8325
9340,3-6136
9341,2-1963
9342,6-7185
9343,4-3777
9344,5-1023
9345,6-1832
9346,2-9076
9347,3-0945
9348,8-3964
9349,1-5338
9350,7-1202
9351,6-8173
9352,5-3363
9353,8-5165
9354,1-4585
9355,5-4978
9356,5-9578
9357,1-5255
9358,2-8270
9359,1-9000
9360,5-7501
9361,1-4671
9362,3-6914
9363,4-1981
9364,7-8315
9365,6-1025
9366,8-5049
9367,1-4968
9368,5-8077
9369,1-9484
9370,8-9966
9371,1-9137
9372,1-3845
9373,3-0464
9374,5-1048
9375,3-9756
9376,2-0903
9377,1-7097
9378,3-2936
9379,8-1161
9380,4-3464
9381,7-3299
9382,2-8034
9383,8-4586
9384,1-1600
9385,5-2554
9386,2-3903
9387,1-7374
9388,8-7506
9389,8-0739
9390,8-2260
9391,8-7683
9392,8-4187
9393,6-4319
9394,2-2209
9395,8-5335
9396,6-8572
9397,3-0250
9398,7-6272
9399,3-7916
9400,8-0001
9401,7-5259
9402,7-9502
9403,4-1820
9404,3-0974
9405,3-5795
9406,8-6825
9407,4-5535
9408,1-8279
9409,3-9739
9410,4-8807
9411,6-6920
9412,3-3745
9413,6-7507
9414,2-3611
9415,6-3742
9416,6-3344
9417,4-1717
9418,3-1945
9419,1-2797
9420,2-1343
9421,4-2654
9422,7-2116
9423,7-1655
9424,3-9336
9425,3-7155
9426,6-2294
9427,6-1289
9428,8-2488
9429,8-6680
9430,3-5632
9431,2-1749
9432,8-9132
9433,5-7637
9434,2-5474
9435,8-1508
9436,5-2460
9437,4-4936
9438,4-8157
9439,3-2711
9440,6-7785
9441,5-6066
9442,1-5415
9443,3-9485
9444,4-9931
9445,1-8474
9446,4-1240
9447,4-2095
9448,6-4098
9449,8-3922
9450,5-6810
9451,7-1676
9452,6-3116
9453,7-6446
9454,6-2434
9455,3-4340
9456,2-7292
9457,4-9211
9458,6-4616
9459,4-6108
9460,8-9664
9461,8-6422
9462,2-6238
9463,2-9455
9464,7-6973
9465,7-2108
9466,2-6744
9467,6-6726
9468,6-5985
9469,7-4967
9470,6-4316
9471,5-2563
9472,8-1649
9473,6-9149
9474,7-3474
9475,8-8217
9476,2-3061
9477,4-7132
9478,2-8700
9479,8-4097
9480,4-2919
9481,8-2911
9482,6-9304
9483,1-3708
9484,7-1503
9485,1-2077
9486,5-0659
9487,7-1154
9488,6-8168
9489,6-3451
9490,8-1975
9491,2-1469
9492,5-5137
9493,5-4504
9494,8-8600
9495,4-4084
9496,7-0668
9497,3-4342
9498,6-8831
9499,2-8603
9500,2-6197
9501,5-1268
9502,7-9264
9503,5-9182
9504,1-2179
9505,7-6624
9506,7-8929
9507,6-1153
9508,4-3015
9509,2-4344
9510,1-2360
9511,1-0923
9512,6-9071
9513,5-6355
9514,7-7358
9515,2-5773
9516,5-4753
9517,6-0242
9518,3-9623
9519,6-4331
9520,3-5612
9521,8-0880
9522,5-1018
9523,1-3547
9524,6-3168
9525,8-6400
9526,4-0889
9527,7-0039
9528,5-3188
9529,4-2775
9530,7-1257
9531,6-3805
9532,6-7107
9533,4-0682
9534,1-6405
9535,1-1288
9536,5-4373
9537,7-1602
9538,5-6342
9539,8-8368
9540,4-6910
9541,1-2051
9542,5-3985
9543,8-6102
9544,3-6412
9545,2-3141
9546,1-8623
9547,2-6433
9548,4-3929
9549,6-4465
9550,4-2226
9551,3-8032
9552,1-4367
9553,4-6528
9554,5-1679
9555,1-7450
9556,1-0600
9557,2-4675
9558,2-0614
9559,1-7939
9560,5-8561
9561,5-8112
9562,5-5374
9563,3-6163
9564,3-1093
9565,4-7564
9566,3-4746
9567,7-7692
9568,6-5682
9569,6-6690
9570,1-6896
9571,1-9378
9572,1-3656
9573,3-7332
9574,7-3294
9575,6-9189
9576,3-5774
9577,6-0800
9578,4-8994
9579,1-2428
9580,7-3800
9581,4-9622
9582,6-3291
9583,8-9112
9584,8-3044
9585,5-7874
9586,2-3143
9587,1-7063
9588,4-0022
9589,2-5216
9590,3-5146
9591,4-7541
9592,3-2360
9593,6-6828
9594,3-5382
9595,8-2549
9596,6-1136
9597,2-5785
9598,3-3578
9599,3-1492
9600,5-4934
9601,4-2930
9602,2-6505
9603,8-0275
9604,6-2761
9605,1-3974
9606,7-0317
9607,1-4174
9608,1-5036
9609,7-7064
9610,4-8558
9611,4-3993
9612,7-7894
9613,2-1022
9614,4-3136
9615,1-7725
9616,1-5339
9617,8-6503
9618,5-8365
9619,8-8103
9620,2-5198
9621,3-6261
9622,1-6553
9623,4-4334
9624,8-4727
9625,3-2798
9626,8-6276
9627,4-9132
9628,3-5743
9629,1-2048
9630,6-6151
9631,6-3191
9632,7-3924
9633,7-5173
9634,6-9279
9635,7-2771
9636,5-8014
9637,2-1625
9638,2-5024
9639,5-2673
9640,4-1813
9641,7-8386
9642,8-4944
9643,7-1407
9644,1-7218
9645,7-8692
9646,8-5154
9647,7-6091
9648,7-9487
9649,7-7423
9650,8-6592
9651,5-9116
9652,6-8289
9653,5-4651
9654,2-3002
9655,5-3419
9656,7-9390
9657,1-1696
9658,5-0139
9659,5-0839
9660,8-1807
9661,3-6387
9662,4-3200
9663,2-9573
9664,5-7300
9665,7-4619
9666,1-3022
9667,3-9619
9668,8-4810
9669,1-4026
9670,2-6825
9671,6-8584
9672,2-5633
9673,1-4061
9674,1-9374
9675,8-7151
9676,8-6694
9677,8-9451
9678,8-0217
9679,4-7035
9680,6-2146
9681,5-3803
9682,5-9877
9683,3-0210
9684,4-3158
9685,7-1665
9686,8-9286
9687,7-5721
9688,4-2618
9689,7-4624
9690,4-2836
9691,7-3545
9692,7-0579
9693,3-6341
9694,1-8896
9695,2-7466
9696,6-2749
9697,6-5620
9698,5-7805
9699,5-4809
9700,3-3802
9701,2-4826
9702,5-4728
9703,3-1035
9704,5-1443
9705,4-2866
9706,4-6648
9707,4-2295
9708,5-0010
9709,4-8060
9710,8-0638
9711,3-5103
9712,1-3634
9713,2-6340
9714,3-8770
9715,3-2468
9716,4-0886
9717,6-5650
9718,3-0714
9719,2-9382
9720,3-2397
9721,6-5437
9722,6-3440
9723,6-5364
9724,7-9362
9725,3-5068
9726,6-7632
9727,3-6442
9728,7-2570
9729,3-5141
9730,2-2240
9731,7-1280
9732,7-8174
9733,6-2464
9734,4-2121
9735,4-5490
9736,8-9943
9737,4-4861
9738,3-3171
9739,2-6881
9740,3-2075
9741,6-6829
9742,7-4272
9743,7-7760
9744,2-0109
9745,4-6770
9746,2-8553
9747,8-4726
9748,2-2155
9749,2-5916
9750,2-7306
9751,4-6191
9752,6-9278
9753,2-8119
9754,6-2823
9755,4-9795
9756,7-9152
9757,5-1726
9758,5-4667
9759,8-8100
9760,4-2119
9761,8-8344
9762,1-9647
9763,5-1336
9764,1-1604
9765,1-5035
9766,2-7515
9767,1-9132
9768,5-4298
9769,4-9320
9770,6-4076
9771,1-1633
9772,3-1038
9773,7-0520
9774,5-1197
9775,7-8380
9776,6-4515
9777,1-1961
9778,3-1467
9779,5-5758
9780,3-0137
9781,6-9619
9782,2-6258
9783,6-6922
9784,4-7996
9785,6-9869
9786,6-5807
9787,8-7329
9788,8-4965
9789,4-2450
9790,2-7684
9791,2-9198
9792,3-1439
9793,6-9285
9794,3-3524
9795,7-9131
9796,6-5108
9797,4-9803
9798,3-3692
9799,8-5834
9800,5-0192
9801,6-9050
9802,7-0494
9803,7-8366
9804,1-2755
9805,2-2237
9806,7-7717
9807,4-0572
9808,1-8013
9809,6-3119
9810,1-6005
9811,3-4403
9812,7-3954
9813,1-5242
9814,8-6669
9815,2-2530
9816,2-7445
9817,5-6530
9818,7-1831
9819,2-1246
9820,4-3646
9821,8-2839
9822,4-2146
9823,3-8788
9824,6-1103
9825,8-8062
9826,5-1893
9827,3-5525
9828,6-6846
9829,5-2087
9830,4-1755
9831,7-7899
9832,1-9271
9833,6-7239
9834,7-2378
9835,8-3496
9836,6-2341
9837,8-7811
9838,8-4349
9839,4-4349
9840,1-4167
9841,3-3971
9842,8-6787
9843,7-0287
9844,3-0396
9845,7-7936
9846,1-3940
9847,3-8376
9848,8-7717
9849,2-4572
9850,3-0056
9851,1-6972
9852,4-9717
9853,4-7350
9854,5-4385
9855,7-6750
9856,4-2053
9857,2-2161
9858,7-8372
9859,8-5260
9860,4-7066
9861,5-8632
9862,2-2739
9863,8-8106
9864,1-8268
9865,2-4698
9866,1-2767
9867,6-7888
9868,7-7267
9869,7-4508
9870,1-7338
9871,3-8406
9872,1-7865
9873,6-6723
9874,8-7533
9875,5-9705
9876,1-5219
9877,1-0386
9878,5-6456
9879,4-4049
9880,4-3618
9881,7-9748
9882,4-1955
9883,8-4941
9884,2-5511
9885,6-7578
9886,2-8449
9887,3-0617
9888,6-2114
9889,1-0680
9890,5-2385
9891,4-9667
9892,7-8141
9893,2-4582
9894,1-0694
9895,6-6973
9896,8-6516
9897,2-1303
9898,4-1635
9899,7-8491
9900,7-6805
9901,2-7832
9902,2-9793
9903,5-2693
9904,1-3665
9905,1-7468
9906,6-4702
9907,2-2526
9908,8-8973
9909,5-9466
9910,2-6497
9911,2-6879
9912,7-5660
9913,1-0755
9914,4-5343
9915,2-6354
9916,2-1915
9917,7-5045
9918,3-3218
9919,5-4197
9920,5-2227
9921,2-6550
9922,1-3828
9923,1-3204
9924,7-6539
9925,5-3140
9926,7-4910
9927,4-3814
9928,7-9976
9929,3-3961
9930,1-8496
9931,2-3708
9932,4-3941
9933,6-7149
9934,6-9745
9935,7-5879
9936,3-7561
9937,4-7634
9938,5-6920
9939,5-9373
9940,6-9524
9941,5-3283
9942,3-9842
9943,3-5510
9944,5-9057
9945,5-8780
9946,1-3411
9947,2-0473
9948,3-7873
9949,8-0067
9950,8-0298
9951,7-3712
9952,2-7600
9953,7-2769
9954,5-5726
9955,4-5115
9956,6-2774
9957,6-1099
9958,8-9639
9959,8-9933
9960,5-9778
9961,7-6637
9962,5-3267
9963,8-0030
9964,8-9808
9965,1-0352
9966,2-5540
9967,1-3831
9968,7-6825
9969,1-2632
9970,1-1786
9971,3-6340
9972,4-7183
9973,1-9357
9974,8-5813
9975,4-2262
9976,2-8720
9977,7-7284
9978,4-7943
9979,5-2006
9980,3-1108
9981,3-9259
9982,1-1691
9983,3-7299
9984,1-8959
9985,2-8670
9986,1-3515
9987,1-7133
9988,1-9497
9989,2-9527
9990,4-6730
9991,2-3291
9992,4-4637
9993,5-0046
9994,7-7420
9995,1-6234
9996,8-0998
9997,1-9587
9998,7-0474
9999,8-6651
10000,1-2032
10001,3-4884
10002,5-4916
10003,2-8253
10004,1-6516
10005,1-3956
10006,6-6597
10007,3-2617
10008,1-8833
10009,5-2376
10010,1-3207
10011,5-1799
10012,4-9483
10013,8-0047
10014,4-9913
10015,2-7012
10016,2-4250
10017,2-7262
10018,6-7927
10019,2-1664
10020,5-9592
10021,2-3293
10022,8-4173
10023,5-4241
10024,7-8421
10025,5-5036
10026,7-1164
10027,7-1971
10028,6-5201
10029,2-3682
10030,8-0401
10031,4-4155
10032,3-5847
10033,1-5811
10034,6-9519
10035,7-4008
10036,1-0576
10037,4-2208
10038,8-3764
10039,4-2712
10040,6-3247
10041,8-3878
10042,4-8427
10043,5-7383
10044,8-5688
10045,7-0266
10046,3-4736
10047,3-3231
10048,4-9257
10049,8-0568
10050,1-3518
10051,3-6780
10052,7-4423
10053,7-9432
10054,6-0601
10055,3-8063
10056,8-6845
10057,1-1472
10058,6-9041
10059,1-6006
10060,6-2508
10061,5-9079
10062,4-6520
10063,8-2203
10064,4-1291
10065,5-9840
10066,6-4017
10067,8-3840
10068,4-3753
10069,6-2153
10070,5-0857
10071,8-9629
10072,5-9658
10073,5-9802
10074,6-9890
10075,6-7699
10076,6-1640
10077,3-2396
10078,6-2638
10079,7-2641
10080,2-0580
10081,7-1278
10082,4-2268
10083,5-8881
10084,4-1995
10085,1-4639
10086,2-3711
10087,3-3022
10088,5-4108
10089,5-2664
10090,1-4151
10091,2-2964
10092,1-5885
10093,2-6602
10094,4-0626
10095,4-7984
10096,4-9952
10097,1-2497
10098,1-9849
10099,4-7107
10100,8-3081
10101,1-1645
10102,4-7298
10103,3-1687
10104,1-2692
10105,5-0577
10106,5-3713
10107,6-7242
10108,6-3718
10109,3-5844
10110,8-3490
10111,5-6115
10112,2-4317
10113,2-0662
10114,8-2133
10115,6-3877
10116,8-5807
10117,5-1558
10118,1-6631
10119,8-8427
10120,8-0965
10121,4-8704
10122,2-0723
10123,5-8470
10124,2-9553
10125,5-5956
10126,8-4882
10127,3-8237
10128,7-4614
10129,3-4496
10130,1-4264
10131,5-1171
10132,3-2638
10133,5-2909
10134,4-3892
10135,3-0280
10136,5-7157
10137,7-4488
10138,3-6433
10139,6-9423
10140,5-1517
10141,8-9826
10142,8-9576
10143,3-8857
10144,8-2380
10145,1-1454
10146,3-1567
10147,3-1337
10148,6-6778
10149,3-4253
10150,1-0481
10151,1-6720
10152,8-5852
10153,3-3508
10154,6-0068
10155,1-8126
10156,3-4148
10157,1-0937
10158,6-3394
10159,4-6946
10160,2-6838
10161,2-1717
10162,7-6212
10163,1-0831
10164,6-7889
10165,5-9843
10166,1-7355
10167,1-4256
10168,4-5968
10169,6-0686
10170,5-8749
10171,6-9251
10172,3-8404
10173,3-2221
10174,8-9570
10175,2-6774
10176,6-3165
10177,6-6346
10178,4-4941
10179,8-0321
10180,3-4829
10181,6-8125
10182,8-7736
10183,2-1230
10184,3-2285
10185,3-5530
10186,1-4336
10187,1-0664
10188,3-9969
10189,6-4031
10190,8-1408
10191,7-4625
10192,3-8342
10193,4-1289
10194,8-4748
10195,7-1946
10196,2-2126
10197,2-0372
10198,4-9765
10199,2-6117
10200,5-2941
10201,8-4682
10202,4-1810
10203,4-3860
10204,8-5846
10205,8-1913
10206,4-5691
10207,1-6953
10208,4-5455
10209,6-6388
10210,1-3654
10211,3-7810
10212,8-9835
10213,2-5529
10214,1-4030
10215,3-7659
10216,7-6162
10217,6-6322
10218,7-2805
10219,5-3898
10220,8-8879
10221,4-9612
10222,5-2626
10223,5-7997
10224,5-1190
10225,5-4890
10226,7-1832
10227,8-3428
10228,8-1060
10229,8-9397
10230,4-2362
10231,3-5898
10232,2-3625
10233,3-2169
10234,4-2957
10235,2-7241
10236,8-3908
10237,6-1661
10238,5-0735
10239,5-0124
10240,6-5574
10241,6-6716
10242,4-5199
10243,2-6870
10244,4-9824
10245,2-5550
10246,7-2010
10247,7-5749
10248,7-7160
10249,5-4178
10250,7-4749
10251,4-5895
10252,1-8388
10253,1-6556
10254,5-9265
10255,2-8463
10256,3-7782
10257,1-6318
10258,6-0692
10259,6-8683
10260,1-3537
10261,3-1220
10262,1-9903
10263,4-3547
10264,3-3780
10265,4-1779
10266,6-3953
10267,4-4780
10268,6-1516
10269,4-2045
10270,3-7765
10271,3-8459
10272,1-3568
10273,4-6942
10274,2-1534
10275,5-1089
10276,6-7961
10277,8-3280
10278,8-5234
10279,8-3535
10280,6-9489
10281,6-9433
10282,5-9486
10283,2-5355
10284,5-1135
10285,6-1813
10286,1-7973
10287,3-6647
10288,1-0746
10289,5-6450
10290,5-9539
10291,4-3659
10292,5-9461
10293,4-8837
10294,8-5097
10295,1-2033
10296,7-9410
10297,2-5270
10298,8-0573
10299,2-8629
10300,7-0512
10301,2-6704
10302,3-1898
10303,1-4470
10304,1-7848
10305,2-3425
10306,3-8610
10307,2-0412
10308,4-7514
10309,5-4853
10310,6-6611
10311,6-3830
10312,5-2194
10313,3-7162
10314,8-2550
10315,7-1551
10316,4-0759
10317,3-9596
10318,1-0618
10319,2-4999
10320,8-3970
10321,5-4621
10322,4-6278
10323,4-0944
10324,3-6685
10325,7-7762
10326,7-7722
10327,2-5357
10328,2-7994
10329,8-3311
10330,1-8255
10331,1-7388
10332,3-6229
10333,5-4559
10334,3-9057
10335,1-2078
10336,8-1459
10337,5-5314
10338,5-5737
10339,1-1156
10340,2-0654
10341,7-4721
10342,7-2833
10343,8-0769
10344,3-7664
10345,6-3803
10346,7-5452
10347,6-2939
10348,6-4748
10349,4-2790
10350,3-9921
10351,6-5717
10352,5-5013
10353,5-6839
10354,7-1064
10355,3-0428
10356,2-6343
10357,1-2842
10358,3-0343
10359,7-2460
10360,8-2504
10361,4-0839
10362,1-7441
10363,6-3295
10364,8-0840
10365,7-8147
10366,6-5980
10367,7-2063
10368,4-1940
10369,6-2792
10370,7-7326
10371,4-0571
10372,8-2089
10373,7-8691
10374,5-5101
10375,1-1660
10376,5-2162
10377,6-9872
10378,2-0545
10379,6-1342
10380,1-9895
10381,6-3416
10382,1-3426
10383,8-4759
10384,5-4521
10385,4-3851
10386,7-7450
10387,5-2094
10388,1-6205
10389,5-6853
10390,4-9100
10391,8-7903
10392,6-3182
10393,3-6252
10394,1-0705
10395,3-5913
10396,7-1413
10397,1-5652
10398,1-0415
10399,4-1920
10400,4-5619
10401,6-1465
10402,3-4999
10403,7-3781
10404,5-9406
10405,3-0876
10406,7-3289
10407,5-5359
10408,5-9939
10409,6-9742
10410,7-5332
10411,2-5614
10412,3-4627
10413,4-3799
10414,2-9696
10415,1-4744
10416,3-6360
10417,5-1121
10418,7-9959
10419,2-4958
10420,6-6329
10421,7-3400
10422,6-9094
10423,3-1813
10424,4-4033
10425,8-5997
10426,8-2904
10427,7-8358
10428,8-6196
10429,1-2278
10430,8-3085
10431,5-2246
10432,2-9591
10433,2-4974
10434,7-0343
10435,1-6726
10436,5-8747
10437,3-2519
10438,3-0652
10439,2-9858
10440,7-6421
10441,2-3623
10442,2-3049
10443,4-4485
10444,7-3194
10445,2-3622
10446,5-3520
10447,2-5588
10448,6-7774
10449,3-0016
10450,2-0584
10451,4-9927
10452,6-8221
10453,8-5206
10454,6-1676
10455,1-1021
10456,8-9120
10457,6-0938
10458,7-5836
10459,2-5436
10460,1-0550
10461,6-3327
10462,7-6850
10463,7-5598
10464,5-9938
10465,1-7339
10466,4-8991
10467,4-3508
10468,3-4231
10469,1-4101
10470,6-3331
10471,4-9628
10472,6-3980
10473,6-7280
10474,8-5202
10475,8-4508
10476,5-6152
10477,3-2352
10478,7-8388
10479,1-5392
10480,6-2337
10481,3-0412
10482,3-3118
10483,5-4693
10484,6-9627
10485,5-9241
10486,5-6276
10487,4-9048
10488,1-7979
10489,5-4080
10490,3-3893
10491,2-7762
10492,4-4808
10493,7-0694
10494,3-7343
10495,3-8338
10496,8-2764
10497,7-4149
10498,4-3264
10499,4-1574
10500,7-0791
10501,1-9841
10502,7-8126
10503,4-6678
10504,4-2049
10505,5-2624
10506,1-5692
10507,6-2276
10508,1-4733
10509,8-1428
10510,1-6084
10511,8-1279
10512,6-0013
10513,5-9805
10514,4-3470
10515,5-7980
10516,8-0682
10517,4-4285
10518,8-3828
10519,3-9525
10520,7-7586
10521,7-2396
10522,4-3965
10523,6-5551
10524,4-9184
10525,6-3213
10526,5-1021
10527,7-9818
10528,6-7631
10529,5-0922
10530,8-8441
10531,6-9237
10532,6-3170
10533,1-2629
10534,3-8632
10535,1-1792
10536,8-8452
10537,5-7124
10538,5-4259
10539,6-7937
10540,8-3937
10541,4-1750
10542,1-4811
10543,3-4738
10544,8-0844
10545,8-9931
10546,4-9015
10547,8-3933
10548,8-8311
10549,3-9476
10550,5-7953
10551,7-3417
10552,5-8514
10553,2-5482
10554,2-9444
10555,4-4494
10556,8-2412
10557,5-2806
10558,5-6809
10559,1-4309
10560,1-8574
10561,2-4002
10562,2-8752
10563,1-4043
10564,6-1886
10565,4-9319
10566,8-7545
10567,5-9131
10568,2-9607
10569,8-4702
10570,1-5208
10571,4-8192
10572,7-5066
10573,7-8407
10574,6-5354
10575,6-6011
10576,4-0130
10577,7-6874
10578,2-8494
10579,6-9556
10580,4-7805
10581,4-5309
10582,2-9109
10583,8-1206
10584,6-1901
10585,1-2915
10586,6-1345
10587,6-1092
10588,1-9673
10589,6-4008
10590,5-7571
10591,3-0488
10592,3-3393
10593,7-3413
10594,1-2611
10595,2-4993
10596,2-6880
10597,4-6733
10598,6-7668
10599,3-5406
10600,4-3170
10601,5-3513
10602,1-2961
10603,6-1556
10604,4-3241
10605,4-9710
10606,6-5591
10607,5-8171
10608,4-2406
10609,2-4215
10610,8-5777
10611,7-2519
10612,2-4065
10613,2-8919
10614,7-2171
10615,4-9239
10616,8-1576
10617,2-3593
10618,6-8279
10619,8-5152
10620,3-5648
10621,6-8250
10622,2-0854
10623,7-2970
10624,6-4418
10625,4-0109
10626,8-7741
10627,2-7196
10628,8-8094
10629,3-1900
10630,3-2542
10631,2-8762
10632,7-8469
10633,2-7716
10634,1-2095
10635,5-8236
10636,8-2885
10637,2-2705
10638,8-2865
10639,1-8695
10640,7-8587
10641,8-3435
10642,8-3101
10643,7-1182
10644,4-5259
10645,5-8721
10646,6-9245
10647,7-7684
10648,5-3099
10649,2-7534
10650,3-5879
10651,2-8874
10652,5-1406
10653,7-5058
10654,4-7421
10655,7-3609
10656,3-7462
10657,2-6416
10658,8-4717
10659,4-0753
10660,8-6594
10661,7-6535
10662,2-1948
10663,4-8787
10664,3-9229
10665,2-6068
10666,5-0245
10667,6-6628
10668,3-1323
10669,1-7285
10670,3-7709
10671,8-2988
10672,6-3090
10673,1-9730
10674,5-2305
10675,2-3960
10676,6-5228
10677,5-6599
10678,2-8523
10679,2-9809
10680,5-4804
10681,6-6785
10682,1-6595
10683,1-9220
10684,6-0444
10685,5-7616
10686,5-0895
