,lead
12060,7-2481
12061,8-9371
12062,8-2816
12063,2-0226
12064,5-2738
12065,5-1308
12066,1-8136
12067,4-6187
12068,7-3516
12069,1-2842
12070,1-4038
12071,8-6834
12072,8-0597
12073,4-7650
12074,5-2360
12075,1-6980
12076,3-4587
12077,6-6734
12078,8-5502
12079,6-2732
12080,8-5472
12081,2-7182
12082,2-2172
12083,4-4951
12084,6-1030
12085,3-0561
12086,1-8477
12087,5-9979
12088,6-5172
12089,5-1038
12090,5-6158
12091,5-7805
12092,5-6984
12093,3-0403
12094,7-1201
12095,6-6902
12096,6-2729
12097,5-6620
12098,4-8942
12099,5-0414
12100,5-6727
12101,6-9774
12102,3-1825
12103,7-5093
12104,5-0401
12105,3-2650
12106,3-7595
12107,2-7575
12108,2-4478
12109,8-8674
12110,7-2944
12111,2-6064
12112,3-5186
12113,1-3671
12114,1-8083
12115,2-9368
12116,1-2747
12117,5-7044
12118,8-7726
12119,6-5944
12120,2-4964
12121,2-5230
12122,4-4359
12123,6-3314
12124,8-4908
12125,7-0845
12126,6-3855
12127,3-3712
12128,3-3776
12129,7-0331
12130,8-2443
12131,7-5001
12132,3-1228
12133,4-5121
12134,7-5822
12135,5-1775
12136,2-0441
12137,5-6993
12138,6-4703
12139,5-4742
12140,8-6332
12141,6-7010
12142,4-8477
12143,6-9582
12144,7-2158
12145,6-6060
12146,1-2156
12147,1-2063
12148,3-5457
12149,8-1761
12150,5-8831
12151,5-5581
12152,3-1983
12153,4-3283
12154,7-7449
12155,6-5919
12156,3-0406
12157,1-9788
12158,7-3214
12159,2-4268
12160,5-3232
12161,3-2779
12162,4-4315
12163,1-2714
12164,4-0729
12165,3-5011
12166,7-4915
12167,2-6221
12168,1-6065
12169,5-6737
12170,3-9322
12171,5-5943
12172,2-8217
12173,8-7104
12174,2-2612
12175,1-2865
12176,4-7676
12177,4-9445
12178,6-6728
12179,2-2090
12180,3-9651
12181,1-8029
12182,4-2663
12183,7-9181
12184,7-4707
12185,8-2503
12186,2-9897
12187,2-5702
12188,3-1428
12189,2-1476
12190,6-1170
12191,8-6627
12192,8-8651
12193,7-6624
12194,2-6176
12195,2-5922
12196,2-7415
12197,7-5318
12198,7-8431
12199,8-7270
12200,8-4798
12201,8-6477
12202,5-6670
12203,5-7918
12204,4-7328
12205,1-9986
12206,7-5605
12207,3-0200
12208,2-2023
12209,3-8086
12210,1-9367
12211,5-1164
12212,1-8610
12213,3-9607
12214,5-0225
12215,6-3553
12216,8-0259
12217,5-4931
12218,2-1088
12219,1-2425
12220,5-7704
12221,5-6908
12222,2-8483
12223,2-7151
12224,4-3897
12225,7-2518
12226,3-4432
12227,6-0186
12228,6-6896
12229,1-4225
12230,8-9293
12231,8-8763
12232,1-4383
12233,8-2407
12234,3-7929
12235,7-0653
12236,3-9375
12237,3-6771
12238,6-8568
12239,5-9740
12240,1-2316
12241,6-0092
12242,7-3913
12243,5-0469
12244,6-6740
12245,3-5936
12246,2-5604
12247,7-1228
12248,4-8862
12249,5-7345
12250,3-1907
12251,5-5250
12252,6-1383
12253,4-4259
12254,6-4511
12255,4-7087
12256,6-5616
12257,4-3157
12258,7-3122
12259,8-8800
12260,8-3816
12261,6-8257
12262,3-1117
12263,4-6859
12264,2-7509
12265,2-8866
12266,5-5318
12267,3-0234
12268,8-1385
12269,5-6555
12270,5-7745
12271,1-7359
12272,1-5648
12273,1-7433
12274,8-9873
12275,7-2448
12276,3-8202
12277,1-0114
12278,2-1259
12279,2-8803
12280,5-6521
12281,3-6316
12282,1-0013
12283,6-9317
12284,5-8561
12285,6-1273
12286,5-3454
12287,2-3474
12288,1-0433
12289,2-5738
12290,3-1922
12291,7-9780
12292,2-5748
12293,4-7460
12294,3-0689
12295,1-5392
12296,2-0410
12297,2-9239
12298,4-4093
12299,8-1597
12300,1-2240
12301,1-1792
12302,6-6767
12303,8-5905
12304,3-0516
12305,2-6362
12306,3-5946
12307,3-2305
12308,8-0935
12309,3-4407
12310,8-1335
12311,7-5603
12312,8-6853
12313,5-9547
12314,3-8325
12315,1-2064
12316,5-2315
12317,4-8385
12318,5-7870
12319,5-9574
12320,2-6748
12321,5-8950
12322,5-4985
12323,1-5018
12324,7-9138
12325,8-1217
12326,7-1791
12327,1-6773
12328,7-3791
12329,5-3826
12330,1-4510
12331,6-6342
12332,1-3432
12333,8-4267
12334,8-2278
12335,3-7656
12336,8-5658
12337,5-2727
12338,7-2372
12339,2-5396
12340,2-7720
12341,2-1966
12342,3-1860
12343,7-2882
12344,7-4904
12345,6-1727
12346,1-1990
12347,2-1384
12348,4-6390
12349,6-4931
12350,2-8418
12351,7-3976
12352,2-2829
12353,1-1683
12354,5-1782
12355,3-6444
12356,3-8578
12357,1-3083
12358,1-8313
12359,1-3589
12360,2-3086
12361,6-9715
12362,1-8159
12363,5-1845
12364,6-6685
12365,4-8286
12366,1-6180
12367,2-7801
12368,3-3276
12369,5-3589
12370,6-8332
12371,1-2209
12372,1-9727
12373,5-7778
12374,4-2960
12375,2-4208
12376,7-6643
12377,2-3381
12378,8-8469
12379,5-3087
12380,2-7337
12381,1-4337
12382,5-7093
12383,1-0344
12384,8-7002
12385,7-9990
12386,2-8748
12387,8-8918
12388,5-7447
12389,4-2363
12390,5-7518
12391,2-4290
12392,5-5260
12393,1-8051
12394,3-9358
12395,4-6487
12396,1-2556
12397,6-8755
12398,7-3162
12399,1-1979
12400,2-4513
12401,6-7098
12402,8-4612
12403,1-4864
12404,5-8828
12405,2-6169
12406,4-6068
12407,1-8986
12408,2-8545
12409,1-2731
12410,1-3264
12411,7-4022
12412,4-9363
12413,3-6810
12414,2-8914
12415,6-6537
12416,7-0129
12417,3-6523
12418,7-4521
12419,4-9564
12420,1-7365
12421,2-5325
12422,5-9556
12423,5-9443
12424,6-5342
12425,3-7224
12426,2-2756
12427,2-6205
12428,5-8513
12429,3-7635
12430,8-6589
12431,5-5449
12432,3-6117
12433,5-4139
12434,1-6956
12435,2-7900
12436,6-6741
12437,3-6895
12438,1-1345
12439,5-5479
12440,6-4524
12441,5-2284
12442,4-7275
12443,3-7386
12444,1-8422
12445,4-1053
12446,4-7338
12447,4-5721
12448,3-0611
12449,5-7114
12450,7-9090
12451,5-0266
12452,7-8538
12453,5-0136
12454,7-8231
12455,2-3092
12456,3-3811
12457,4-5897
12458,3-7093
12459,3-0644
12460,6-9379
12461,2-3495
12462,1-8265
12463,1-6491
12464,1-4107
12465,3-8548
12466,4-7823
12467,3-1854
12468,3-9198
12469,2-2697
12470,3-3266
12471,1-3037
12472,5-5135
12473,4-2406
12474,7-2650
12475,8-6079
12476,8-2615
12477,4-0079
12478,3-2471
12479,4-4322
12480,3-6514
12481,2-7334
12482,3-9967
12483,5-0724
12484,7-2627
12485,8-8860
12486,8-2911
12487,7-2612
12488,7-8417
12489,8-7525
12490,5-5847
12491,6-0339
12492,1-5139
12493,2-3711
12494,2-0837
12495,5-3961
12496,3-8906
12497,8-7433
12498,2-3412
12499,5-0239
12500,7-2552
12501,6-6819
12502,5-0887
12503,5-0367
12504,1-8286
12505,8-5952
12506,3-0585
12507,8-5994
12508,3-9192
12509,2-5355
12510,3-4071
12511,6-6058
12512,1-2108
12513,2-4979
12514,2-9982
12515,7-4608
12516,7-7118
12517,3-6098
12518,6-8594
12519,3-4304
12520,7-2618
12521,3-7304
12522,2-1172
12523,2-4248
12524,2-1281
12525,4-4880
12526,1-1560
12527,3-3365
12528,3-7940
12529,5-5414
12530,4-3282
12531,3-4550
12532,7-2239
12533,6-6841
12534,3-0150
12535,3-4454
12536,7-7167
12537,3-5888
12538,2-9846
12539,1-7217
12540,4-7122
12541,2-6255
12542,3-5629
12543,4-9986
12544,1-9023
12545,4-5320
12546,3-6249
12547,4-1321
12548,4-0671
12549,2-2750
12550,1-6149
12551,7-1351
12552,7-5139
12553,3-7357
12554,3-6023
12555,3-0088
12556,3-4513
12557,2-7841
12558,5-7786
12559,8-4162
12560,2-4588
12561,2-7662
12562,7-8918
12563,3-4665
12564,3-5562
12565,3-4043
12566,5-3183
12567,1-0680
12568,3-2221
12569,6-2212
12570,4-3914
12571,2-0798
12572,3-0671
12573,4-5998
12574,6-2231
12575,3-7456
12576,2-1927
12577,7-0420
12578,1-5502
12579,1-0965
12580,3-3297
12581,1-4979
12582,8-8279
12583,7-4099
12584,5-9313
12585,7-6765
12586,6-7846
12587,8-1723
12588,7-4774
12589,3-6325
12590,5-2190
12591,5-0079
12592,8-7432
12593,1-1556
12594,1-6391
12595,7-9104
12596,4-6781
12597,7-1169
12598,1-0985
12599,2-5395
12600,2-7763
12601,5-7248
12602,8-5711
12603,5-2039
12604,5-7961
12605,4-0360
12606,5-4488
12607,4-5446
12608,7-8998
12609,8-6530
12610,3-9486
12611,3-0128
12612,5-1372
12613,1-3268
12614,6-0782
12615,5-0103
12616,8-2584
12617,6-4195
12618,7-0329
12619,1-3281
12620,6-9457
12621,4-1895
12622,6-5675
12623,1-2183
12624,5-5795
12625,5-9507
12626,4-6089
12627,3-7801
12628,1-6409
12629,7-1928
12630,5-4069
12631,4-2077
12632,5-3336
12633,6-5449
12634,6-7428
12635,7-3560
12636,4-7206
12637,2-0163
12638,3-0260
12639,3-3524
12640,7-4563
12641,1-8648
12642,8-3433
12643,3-6003
12644,1-6085
12645,2-0089
12646,4-9520
12647,5-8268
12648,2-8534
12649,4-6752
12650,3-3943
12651,3-2915
12652,7-4011
12653,8-2427
12654,5-5829
12655,2-1341
12656,6-3513
12657,5-8640
12658,7-5295
12659,8-2676
12660,2-8957
12661,5-3544
12662,8-0432
12663,2-6873
12664,2-7860
12665,8-8424
12666,4-3782
12667,3-7219
12668,8-4044
12669,5-1700
12670,4-4794
12671,8-1078
12672,5-5488
12673,3-3957
12674,1-3144
12675,4-4013
12676,8-7133
12677,7-1720
12678,4-0220
12679,2-6938
12680,8-7081
12681,8-6402
12682,7-8532
12683,5-0094
12684,4-5671
12685,7-9829
12686,5-7619
12687,4-1324
12688,2-0571
12689,8-1697
12690,8-0434
12691,1-0368
12692,8-2494
12693,3-9769
12694,8-6356
12695,8-7324
12696,6-1231
12697,7-2159
12698,3-9773
12699,4-3948
12700,3-9269
12701,4-3319
12702,6-2670
12703,7-2847
12704,5-4260
12705,8-6327
12706,6-2812
12707,5-7967
12708,1-5847
12709,7-3413
12710,3-7722
12711,3-2148
12712,2-6928
12713,5-8040
12714,1-9204
12715,7-8666
12716,1-7326
12717,4-8595
12718,4-0191
12719,5-8013
12720,1-6187
12721,6-8535
12722,2-3926
12723,1-6779
12724,8-7021
12725,2-1806
12726,6-2057
12727,5-8370
12728,2-6537
12729,4-3062
12730,8-6007
12731,8-5142
12732,5-6160
12733,7-9132
12734,4-9344
12735,5-4228
12736,7-3301
12737,1-7917
12738,1-3410
12739,6-1379
12740,7-0622
12741,7-1025
12742,1-8241
12743,4-7954
12744,8-6698
12745,2-8676
12746,8-7317
12747,1-7185
12748,5-1325
12749,8-0584
12750,6-9615
12751,3-1507
12752,2-4243
12753,1-5455
12754,8-3457
12755,1-7780
12756,6-5615
12757,3-5530
12758,3-5483
12759,5-2262
12760,2-9532
12761,4-5886
12762,6-1654
12763,8-4586
12764,2-8167
12765,2-1998
12766,1-6522
12767,6-3205
12768,5-2597
12769,6-9318
12770,5-4342
12771,6-5778
12772,6-0090
12773,2-6327
12774,7-2966
12775,1-9094
12776,1-7743
12777,5-8132
12778,4-6399
12779,3-3888
12780,8-1907
12781,4-7450
12782,8-8673
12783,8-5468
12784,6-9529
12785,4-3768
12786,7-9592
12787,7-5245
12788,6-2062
12789,1-1872
12790,7-3271
12791,1-9690
12792,8-2938
12793,5-4601
12794,7-7413
12795,6-3767
12796,5-9920
12797,4-0481
12798,8-5613
12799,8-4776
12800,4-2899
12801,6-7665
12802,5-2150
12803,6-5630
12804,6-0529
12805,5-8358
12806,6-6084
12807,5-2707
12808,2-2844
12809,3-2834
12810,4-7544
12811,3-7065
12812,2-1240
12813,5-8515
12814,3-2912
12815,7-8319
12816,3-1180
12817,3-2476
12818,3-5634
12819,5-0669
12820,7-4908
12821,3-6586
12822,4-4838
12823,8-3237
12824,5-7845
12825,6-8771
12826,8-9616
12827,8-1100
12828,4-9522
12829,7-2738
12830,4-0873
12831,1-4753
12832,3-0738
12833,8-7220
12834,6-7549
12835,4-6195
12836,1-3199
12837,6-9820
12838,4-2162
12839,1-7627
12840,6-9671
12841,8-7374
12842,1-5950
12843,5-4809
12844,2-9573
12845,1-7761
12846,1-6790
12847,3-2669
12848,4-9507
12849,6-9506
12850,2-3343
12851,6-8997
12852,2-4853
12853,4-2120
12854,2-0394
12855,8-1315
12856,6-2264
12857,3-0411
12858,1-1661
12859,2-5727
12860,7-1270
12861,4-7422
12862,2-5685
12863,6-7865
12864,2-4224
12865,3-0255
12866,3-3704
12867,2-6298
12868,4-7894
12869,6-9998
12870,8-9889
12871,2-7615
12872,7-6356
12873,5-4548
12874,5-0579
12875,7-5218
12876,5-8721
12877,7-3796
12878,1-5475
12879,3-6539
12880,5-2157
12881,4-9661
12882,3-9421
12883,3-1901
12884,5-7632
12885,4-8132
12886,8-5829
12887,7-9113
12888,2-9407
12889,1-2367
12890,7-6434
12891,2-6472
12892,4-6746
12893,5-3204
12894,1-1840
12895,2-7273
12896,1-7208
12897,8-8888
12898,7-7654
12899,4-0651
12900,3-9082
12901,3-9862
12902,6-5548
12903,7-6142
12904,3-9514
12905,7-5359
12906,2-8415
12907,8-0446
12908,4-4967
12909,7-1208
12910,7-4687
12911,7-4681
12912,4-5343
12913,8-2168
12914,6-5140
12915,6-7515
12916,1-0285
12917,8-6761
12918,5-1311
12919,3-5933
12920,3-9602
12921,3-3599
12922,4-1972
12923,1-7561
12924,7-2663
12925,1-3190
12926,8-1414
12927,5-4576
12928,1-0580
12929,6-1848
12930,3-1181
12931,4-8929
12932,3-6559
12933,7-6706
12934,5-3746
12935,2-9877
12936,7-0159
12937,5-9496
12938,4-9621
12939,6-7565
12940,4-3508
12941,6-1735
12942,2-6227
12943,3-3991
12944,3-1133
12945,6-7455
12946,6-4663
12947,3-6203
12948,4-1850
12949,4-8642
12950,4-4092
12951,7-5497
12952,4-3810
12953,5-6024
12954,5-7716
12955,7-0437
12956,2-3430
12957,6-4746
12958,4-0784
12959,5-1389
12960,1-1295
12961,4-0859
12962,3-0823
12963,6-1256
12964,2-5609
12965,1-2898
12966,3-7236
12967,5-8156
12968,7-0460
12969,6-4186
12970,2-1177
12971,5-3891
12972,1-8484
12973,5-7315
12974,5-5004
12975,6-5551
12976,8-5715
12977,2-0353
12978,6-3800
12979,4-9655
12980,3-2588
12981,6-2270
12982,2-7216
12983,3-2548
12984,5-8429
12985,2-0759
12986,2-8753
12987,3-9068
12988,7-3874
12989,7-1753
12990,8-1873
12991,6-5471
12992,8-7741
12993,3-2614
12994,6-7496
12995,8-6448
12996,3-2323
12997,7-3610
12998,5-8408
12999,8-2868
13000,1-9260
13001,3-0551
13002,3-2542
13003,8-2653
13004,7-6483
13005,8-9855
13006,1-3700
13007,1-0855
13008,7-5283
13009,1-3061
13010,5-6872
13011,4-6445
13012,6-3459
13013,3-1289
13014,1-0205
13015,7-9708
13016,8-4883
13017,6-0578
13018,7-1320
13019,5-5689
13020,5-0319
13021,1-4450
13022,1-7075
13023,1-6751
13024,1-0794
13025,1-5257
13026,5-2708
13027,5-4599
13028,8-1689
13029,4-2111
13030,7-2097
13031,5-3626
13032,3-7318
13033,6-9126
13034,8-2791
13035,7-9710
13036,2-1032
13037,1-2089
13038,1-3954
13039,1-1572
13040,7-4076
13041,2-0085
13042,3-6102
13043,1-8226
13044,8-6683
13045,1-4845
13046,8-9862
13047,5-2800
13048,3-8546
13049,6-4341
13050,6-8884
13051,8-4000
13052,4-0042
13053,1-6233
13054,8-3304
13055,5-0487
13056,3-1327
13057,2-4782
13058,3-3780
13059,2-7754
13060,4-0178
13061,1-3867
13062,5-9361
13063,6-5283
13064,4-7484
13065,7-9286
13066,6-3182
13067,1-6965
13068,5-9306
13069,3-7248
13070,2-1209
13071,8-2295
13072,5-7305
13073,1-7679
13074,7-6126
13075,8-1344
13076,2-7908
13077,5-0220
13078,2-4445
13079,5-3983
13080,2-0159
13081,8-2111
13082,3-7280
13083,5-2003
13084,8-9588
13085,8-8803
13086,7-4288
13087,7-7538
13088,4-4927
13089,4-9191
13090,4-3344
13091,4-6674
13092,2-7372
13093,2-4109
13094,1-7306
13095,4-9345
13096,3-3574
13097,1-2752
13098,4-9072
13099,8-1726
13100,3-5022
13101,1-0791
13102,5-7002
13103,1-3876
13104,4-4186
13105,4-8520
13106,6-7356
13107,5-8349
13108,5-0901
13109,1-1242
13110,5-2331
13111,1-5758
13112,2-2019
13113,7-7694
13114,3-7344
13115,7-0185
13116,3-7114
13117,1-7731
13118,4-4968
13119,7-2022
13120,7-5010
13121,5-7956
13122,6-7138
13123,2-6567
13124,5-9611
13125,4-4750
13126,8-2303
13127,6-4612
13128,4-8448
13129,4-8863
13130,4-3091
13131,4-5046
13132,7-4400
13133,7-5544
13134,4-4644
13135,1-3340
13136,4-4643
13137,4-3594
13138,2-3887
13139,5-0203
13140,3-9008
13141,1-0405
13142,5-5860
13143,8-4679
13144,5-1502
13145,7-4667
13146,3-7687
13147,7-1706
13148,1-7364
13149,1-8679
13150,2-4576
13151,8-8055
13152,6-6673
13153,4-8469
13154,7-3048
13155,4-6188
13156,2-7284
13157,5-7769
13158,1-9244
13159,1-0077
13160,7-1424
13161,5-1128
13162,2-3049
13163,6-3072
13164,7-1946
13165,6-4755
13166,1-3682
13167,1-1328
13168,6-6380
13169,3-7996
13170,4-4324
13171,7-7031
13172,4-8327
13173,1-5860
13174,6-8096
13175,8-5991
13176,5-5788
13177,4-6907
13178,4-1111
13179,7-9676
13180,7-6297
13181,5-3525
13182,1-1456
13183,1-6515
13184,2-5327
13185,5-3259
13186,2-4788
13187,1-9894
13188,2-1005
13189,7-3158
13190,7-5936
13191,4-2793
13192,5-2909
13193,7-9718
13194,7-4101
13195,7-7894
13196,6-7398
13197,3-1398
13198,1-3473
13199,6-8588
13200,1-9182
13201,6-7448
13202,1-7769
13203,5-8683
13204,3-8862
13205,1-7318
13206,1-2445
13207,2-7544
13208,1-0555
13209,6-6944
13210,2-5575
13211,7-6875
13212,8-7986
13213,2-1879
13214,4-2000
13215,6-1833
13216,1-0206
13217,1-0409
13218,1-2526
13219,5-1949
13220,3-3390
13221,8-8126
13222,1-7489
13223,3-2800
13224,1-6488
13225,2-3692
13226,5-3490
13227,2-9029
13228,2-0534
13229,5-2081
13230,7-4324
13231,6-2807
13232,5-9015
13233,3-0967
13234,2-1439
13235,6-3415
13236,7-8825
13237,5-4865
13238,5-4303
13239,8-0189
13240,1-6746
13241,8-4177
13242,6-9320
13243,2-4211
13244,4-2193
13245,1-8325
13246,8-0829
13247,6-0931
13248,8-1982
13249,5-6357
13250,5-0855
13251,1-3259
13252,7-3106
13253,3-4634
13254,2-6986
13255,3-5829
13256,1-2416
13257,7-3813
13258,1-3506
13259,4-7472
13260,8-7619
13261,6-5846
13262,8-1793
13263,6-6766
13264,1-2058
13265,1-8100
13266,8-3765
13267,3-4531
13268,6-1003
13269,3-1501
13270,1-5483
13271,4-9738
13272,6-7405
13273,5-9969
13274,7-7806
13275,8-4951
13276,6-1615
13277,2-2547
13278,3-5362
13279,4-8126
13280,3-2304
13281,6-9161
13282,4-5495
13283,7-6359
13284,1-3440
13285,8-7564
13286,1-9160
13287,3-8380
13288,3-7696
13289,6-9563
13290,7-1236
13291,4-7562
13292,4-7333
13293,6-5925
13294,7-0798
13295,1-8947
13296,5-3269
13297,5-4200
13298,1-8402
13299,8-0941
13300,8-0125
13301,7-5500
13302,3-4108
13303,6-2935
13304,8-7965
13305,8-6579
13306,5-9478
13307,7-7418
13308,5-1555
13309,3-4786
13310,7-0379
13311,8-4574
13312,5-0557
13313,1-7992
13314,7-6595
13315,7-6002
13316,5-5556
13317,7-0164
13318,6-0322
13319,4-0510
13320,2-8859
13321,6-7383
13322,3-6142
13323,7-1222
13324,4-3523
13325,1-2267
13326,8-7852
13327,6-0274
13328,3-4054
13329,6-1444
13330,8-7467
13331,8-8077
13332,4-9959
13333,3-6329
13334,7-2603
13335,5-2849
13336,3-0827
13337,4-2923
13338,2-7547
13339,6-1040
13340,3-5740
13341,1-0212
13342,8-2890
13343,1-2073
13344,6-1832
13345,5-1025
13346,1-1175
13347,4-3423
13348,4-7364
13349,6-6866
13350,3-7991
13351,5-4141
13352,3-9204
13353,5-3377
13354,6-7040
13355,2-0953
13356,3-7299
13357,1-8298
13358,5-8114
13359,8-2585
13360,6-8850
13361,5-0865
13362,7-5141
13363,7-4470
13364,7-8994
13365,7-9199
13366,7-9047
13367,1-7304
13368,6-6173
13369,6-1644
13370,1-5805
13371,3-2565
13372,1-3534
13373,5-9468
13374,6-4613
13375,1-4589
13376,8-1767
13377,5-5889
13378,2-5815
13379,7-5254
13380,8-9881
13381,6-6195
13382,8-9661
13383,6-5785
13384,2-4300
13385,1-9322
13386,6-1113
13387,8-9077
13388,1-8109
13389,6-4529
13390,7-1183
13391,6-6459
13392,2-2173
13393,3-6833
13394,6-2972
13395,5-9456
13396,6-1736
13397,8-5483
13398,7-1337
13399,3-1534
13400,5-2020
13401,1-5261
13402,5-9503
13403,6-4403
13404,7-8721
13405,4-8652
13406,7-7493
13407,2-1173
13408,8-0553
13409,5-0412
13410,2-2814
13411,7-2674
13412,8-9284
13413,3-6852
13414,7-4811
13415,4-2215
13416,6-4008
13417,2-8379
13418,1-1001
13419,7-5290
13420,1-3095
13421,5-8105
13422,2-0610
13423,6-7262
13424,4-6344
13425,6-4430
13426,3-6890
13427,2-1631
13428,5-8323
13429,7-2164
13430,8-5353
13431,5-1937
13432,6-1760
13433,6-0682
13434,4-7389
13435,1-5687
13436,1-6646
13437,2-2888
13438,4-6307
13439,2-8361
13440,7-9359
13441,7-5885
13442,1-1565
13443,5-9739
13444,8-6340
13445,5-4845
13446,1-0462
13447,3-0126
13448,2-6321
13449,6-7269
13450,2-5581
13451,7-8811
13452,1-1821
13453,3-2527
13454,5-1932
13455,1-0350
13456,3-5674
13457,1-1378
13458,1-0658
13459,2-1867
13460,6-2861
13461,8-4694
13462,3-1445
13463,2-5633
13464,1-5214
13465,2-1369
13466,3-2762
13467,3-6436
13468,3-2197
13469,1-2864
13470,8-9273
13471,1-7210
13472,1-7580
13473,8-9765
13474,4-1277
13475,5-2963
13476,5-4892
13477,8-6422
13478,3-8732
13479,3-0609
13480,4-1024
13481,2-2428
13482,1-5551
13483,6-1333
13484,5-3608
13485,7-4766
13486,1-9479
13487,8-0802
13488,3-3044
13489,5-4866
13490,7-7475
13491,7-5334
13492,6-3512
13493,2-0618
13494,2-9371
13495,6-0124
13496,8-3571
13497,3-1247
13498,7-8090
13499,4-8562
13500,6-7631
13501,3-1739
13502,2-7506
13503,7-7025
13504,5-2164
13505,8-1268
13506,1-1920
13507,6-2213
13508,7-6110
13509,8-5403
13510,1-3374
13511,2-1432
13512,2-1519
13513,5-6416
13514,6-1316
13515,3-9225
13516,7-0542
13517,8-7677
13518,5-1594
13519,8-5419
13520,6-2351
13521,5-0351
13522,5-5145
13523,1-3346
13524,1-7515
13525,2-4314
13526,4-4211
13527,3-4299
13528,1-9920
13529,7-6339
13530,6-5639
13531,1-9891
13532,7-7620
13533,8-4907
13534,8-3591
13535,6-4140
13536,8-0056
13537,5-9766
13538,3-9898
13539,5-2626
13540,8-1109
13541,5-2799
13542,7-1679
13543,2-3149
13544,1-1095
13545,3-3690
13546,1-1239
13547,7-7006
13548,6-3622
13549,4-2900
13550,3-9315
13551,1-4948
13552,1-0652
13553,8-3914
13554,5-9741
13555,1-5933
13556,4-7658
13557,1-0348
13558,4-6505
13559,1-7236
13560,5-0480
13561,3-2729
13562,4-0519
13563,1-3128
13564,2-6042
13565,7-0980
13566,4-4449
13567,3-4925
13568,5-9760
13569,8-1425
13570,2-4282
13571,5-1606
13572,1-0258
13573,8-0505
13574,1-4324
13575,8-6824
13576,8-3694
13577,3-6111
13578,7-8755
13579,4-4076
13580,5-6659
13581,4-0061
13582,1-0057
13583,5-8207
13584,6-8409
13585,3-7162
13586,3-2911
13587,1-3278
13588,2-6209
13589,4-0447
13590,5-2811
13591,7-9944
13592,7-7606
13593,7-0772
13594,6-6476
13595,7-8084
13596,5-2622
13597,4-2924
13598,2-2495
13599,3-6856
13600,6-6670
13601,4-1041
13602,2-8397
13603,6-4141
13604,6-1811
13605,6-4936
13606,1-7468
13607,7-2931
13608,5-1265
13609,5-6226
13610,2-8535
13611,8-2041
13612,2-7892
13613,8-6479
13614,5-6809
13615,8-6919
13616,4-1376
13617,8-4838
13618,2-4883
13619,8-6000
13620,8-9440
13621,2-5760
13622,7-7274
13623,7-5646
13624,6-7068
13625,1-9495
13626,5-8981
13627,3-7514
13628,5-5095
13629,6-6791
13630,3-9530
13631,2-5077
13632,2-3465
13633,7-8715
13634,4-2464
13635,2-6888
13636,3-4736
13637,1-6539
13638,8-9346
13639,6-1574
13640,7-5467
13641,3-0204
13642,8-2025
13643,3-7863
13644,4-2902
13645,6-1145
13646,8-9128
13647,4-8728
13648,3-4489
13649,2-8085
13650,5-8848
13651,3-1244
13652,8-0317
13653,3-8735
13654,6-0403
13655,5-4787
13656,2-6718
13657,5-4237
13658,6-6437
13659,3-4888
13660,4-7346
13661,6-3223
13662,5-7759
13663,5-5977
13664,2-8312
13665,8-0167
13666,7-0750
13667,1-6851
13668,7-6058
13669,5-6380
13670,7-4859
13671,5-1956
13672,4-9970
13673,6-6109
13674,8-9558
13675,5-5044
13676,4-5616
13677,8-4355
13678,7-9136
13679,6-0867
13680,1-6946
13681,4-4662
13682,5-9186
13683,2-6559
13684,8-5820
13685,8-4498
13686,2-3297
13687,5-7737
13688,2-7105
13689,7-9972
13690,6-5586
13691,6-8682
13692,3-9132
13693,5-1675
13694,7-5738
13695,2-5874
13696,8-5490
13697,3-6408
13698,1-1581
13699,3-4573
13700,3-4468
13701,6-4095
13702,1-0930
13703,6-0297
13704,3-3607
13705,2-7328
13706,7-8866
13707,2-4568
13708,6-4798
13709,7-8617
13710,4-3085
13711,7-3064
13712,4-5968
13713,4-2981
13714,4-6141
13715,2-8841
13716,3-3613
13717,1-1437
13718,4-5120
13719,7-0933
13720,7-1629
13721,5-6084
13722,8-9348
13723,4-1981
13724,6-8584
13725,6-9862
13726,5-4333
13727,8-8470
13728,4-0003
13729,4-5308
13730,1-3462
13731,1-9708
13732,5-6829
13733,3-6773
13734,4-1914
13735,3-8265
13736,3-6259
13737,1-7626
13738,5-8418
13739,2-0133
13740,4-6177
13741,8-3205
13742,4-8244
13743,3-9248
13744,3-5745
13745,3-2300
13746,3-0888
13747,2-8179
13748,8-9649
13749,8-8989
13750,5-8051
13751,1-9781
13752,3-7168
13753,1-1607
13754,4-8891
13755,6-7256
13756,2-2318
13757,5-9583
13758,3-2973
13759,4-7414
13760,7-6218
13761,4-8508
13762,2-6955
13763,5-4769
13764,3-5486
13765,5-2373
13766,1-8890
13767,2-2940
13768,2-1932
13769,2-3255
13770,6-0538
13771,5-5656
13772,1-1996
